timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550388.758,-47.363,34.668,29.785,-15.625,22.461
1586550388.762,59.082,32.227,29.785,35.156,88.867
1586550388.765,104.492,33.203,31.250,58.105,62.988
1586550388.769,-1.465,31.738,33.203,16.602,9.277
1586550388.773,-47.852,26.855,31.250,-5.859,41.992
1586550388.777,30.762,27.832,28.320,18.066,33.691
1586550388.781,109.375,29.297,30.762,46.387,1.465
1586550388.785,33.691,28.320,30.273,23.926,11.719
1586550388.789,-37.598,27.344,27.832,-8.789,24.902
1586550388.793,12.695,26.367,34.668,12.207,13.672
1586550388.797,111.816,29.297,35.645,65.918,43.457
1586550388.801,67.383,30.762,33.203,48.828,46.387
1586550388.805,-45.898,27.832,33.691,1.953,44.434
1586550388.808,-31.250,29.297,33.203,4.395,49.316
1586550388.812,75.684,32.227,32.227,42.969,74.707
1586550388.816,97.656,28.809,33.691,49.805,81.543
1586550388.820,-19.531,27.832,33.203,0.977,40.039
1586550388.824,-47.852,29.297,29.785,-11.230,26.367
1586550388.828,46.387,28.320,31.738,36.133,35.156
1586550388.832,114.746,31.250,33.203,72.754,0.000
1586550388.836,19.043,32.227,33.203,25.391,-44.922
1586550388.840,-40.039,31.738,32.715,-11.230,-11.719
1586550388.844,30.762,32.227,30.273,11.230,12.695
1586550388.848,126.465,31.738,31.250,50.781,5.859
1586550388.851,58.105,32.227,33.691,34.180,12.695
1586550388.855,-43.945,29.785,35.156,-1.465,10.254
1586550388.859,-7.812,30.273,37.598,11.230,13.672
1586550388.863,98.145,33.691,37.109,56.152,-9.277
1586550388.867,78.125,35.156,37.109,52.246,34.180
1586550388.871,-30.762,36.621,38.086,2.930,61.523
1586550388.875,-16.602,36.621,36.133,0.488,17.090
1586550388.879,80.566,34.668,34.180,43.945,16.602
1586550388.883,103.516,35.645,33.203,57.129,6.836
1586550388.887,-7.324,37.598,30.273,6.836,20.996
1586550388.890,-38.086,34.180,32.715,-7.812,-2.930
1586550388.894,50.781,34.668,34.180,26.855,17.090
1586550388.898,120.605,36.133,33.691,65.430,41.016
1586550388.902,21.973,36.133,38.086,38.574,23.926
1586550388.906,-53.711,36.621,36.621,1.465,23.438
1586550388.910,4.395,35.156,36.133,16.113,-33.203
1586550388.914,105.957,36.621,35.156,56.641,-2.441
1586550388.918,62.988,38.574,31.738,36.621,49.316
1586550388.922,-38.574,35.156,32.715,-6.836,1.465
1586550388.926,-12.695,31.738,34.180,0.977,16.113
1586550388.930,90.820,31.738,33.691,46.387,12.207
1586550388.933,80.078,33.203,32.715,46.875,28.809
1586550388.937,-31.738,31.250,34.668,1.465,69.336
1586550388.941,-27.344,29.785,36.133,-0.977,12.695
1586550388.945,67.383,29.297,34.668,46.387,8.789
1586550388.949,109.375,27.832,35.156,64.941,59.082
1586550388.953,5.859,30.273,32.227,2.930,34.668
1586550388.957,-36.621,31.738,31.738,-13.184,-3.906
1586550388.961,41.016,29.785,32.715,23.926,-7.324
1586550388.965,117.676,27.832,32.227,64.453,11.719
1586550388.969,28.320,25.879,36.133,37.598,-4.395
1586550388.973,-45.410,27.832,34.180,-12.695,11.230
1586550388.976,9.277,28.320,31.738,5.371,34.180
1586550388.980,97.168,26.367,33.203,53.223,37.109
1586550388.984,48.828,29.297,32.227,39.062,20.020
1586550388.988,-55.176,31.250,32.715,-0.977,-6.348
1586550388.992,-32.715,28.809,32.715,7.812,15.137
1586550388.996,70.312,27.344,27.832,51.758,53.223
1586550389.000,83.496,30.762,27.832,58.594,74.707
1586550389.004,-29.785,35.156,31.250,5.371,54.688
1586550389.008,-44.922,33.203,28.320,-13.672,74.707
1586550389.012,52.246,33.203,28.809,25.879,72.754
1586550389.015,99.609,31.738,34.668,57.617,29.785
1586550389.019,-1.953,30.273,34.180,20.996,62.012
