timestamps,TP9,AF7,AF8,TP10,Right AUX
1586550200.957,129.883,36.133,40.527,71.777,54.199
1586550200.961,13.184,32.715,40.527,24.902,35.645
1586550200.965,-54.199,31.25,41.504,-10.254,-1.953
1586550200.969,16.602,31.738,40.527,11.719,2.93
1586550200.972,128.418,30.273,41.016,61.523,33.203
1586550200.976,60.547,30.762,41.504,43.945,57.617
1586550200.98,-52.246,30.762,38.086,-3.906,5.859
1586550200.984,-2.93,29.785,36.621,6.348,18.066
1586550200.988,127.441,32.227,37.598,59.57,49.316
1586550200.992,103.516,33.691,36.621,64.453,53.223
1586550200.996,-38.086,32.227,33.691,7.324,84.961
1586550201,-31.738,34.18,32.715,1.953,43.945
1586550201.004,96.191,35.645,34.668,50.781,29.785
1586550201.008,131.836,35.156,36.621,69.824,43.457
1586550201.012,-7.324,36.621,38.086,16.113,13.672
1586550201.015,-50.781,37.109,36.133,-5.859,-22.461
1586550201.019,55.664,36.133,34.668,35.645,-0.977
1586550201.023,143.066,34.18,35.156,62.5,35.156
1586550201.027,26.855,34.668,36.621,22.949,36.621
1586550201.031,-54.688,35.156,38.086,-10.742,19.531
1586550201.035,20.996,36.621,37.598,8.789,58.594
1586550201.039,137.207,37.109,35.156,58.594,50.293
