TP9,AF7,AF8,TP10,Right AUX,Color
80.566,27.832,35.156,47.852,38.086,1
94.238,27.832,36.133,50.781,12.207,1
-20.996,35.156,37.109,-5.859,49.316,1
40.527,30.762,32.715,42.969,33.203,1
3.906,36.133,31.25,13.672,35.645,1
21.484,35.156,34.668,17.578,-7.812,1
52.246,30.762,36.133,37.598,-23.438,1
86.914,32.227,29.785,50.781,76.66,1
-26.367,30.273,26.367,-1.953,22.461,1
72.266,28.32,30.762,43.945,6.348,1
-16.602,30.762,35.156,16.602,43.945,1
-14.16,32.227,32.715,1.953,89.355,1
65.918,31.25,28.809,51.27,56.641,1
38.086,25.391,26.367,6.348,10.254,1
-6.836,25.391,37.109,4.395,-14.16,1
6.836,33.691,35.645,21.484,23.926,1
-16.113,34.668,36.133,0,-23.438,1
55.176,32.715,33.203,43.945,17.09,1
104.004,27.832,31.25,45.898,101.562,1
71.777,35.645,32.715,45.898,-28.809,1
-5.371,29.297,35.156,7.812,17.578,1
80.078,26.855,34.668,54.688,5.859,1
-29.785,24.902,33.203,3.418,51.758,1
-29.785,27.832,35.156,6.348,-16.602,1
10.254,32.715,32.227,22.949,12.695,1
-31.738,28.809,33.691,13.184,80.078,1
99.609,32.227,38.574,75.684,15.625,1
24.902,30.762,36.133,19.043,21.484,1
-10.254,26.855,32.227,-1.953,-15.625,1
-25.879,31.25,30.762,3.906,20.996,1
-16.602,29.785,32.227,7.812,19.531,1
101.562,26.367,32.715,52.246,43.945,1
22.949,30.762,36.621,21.484,-13.184,1
-28.809,32.227,34.18,-5.859,-14.16,1
45.41,31.738,37.109,24.414,14.648,1
-38.086,35.645,33.691,-3.906,76.172,1
107.91,32.715,29.297,44.434,49.316,1
-37.598,35.156,35.156,6.836,13.184,1
1.465,36.133,36.621,17.09,-13.184,1
-11.23,34.668,36.621,6.348,13.672,1
98.145,37.109,31.738,55.176,78.125,1
79.102,32.715,29.297,46.387,-21.484,1
-29.785,34.18,27.832,-5.859,-6.836,1
85.938,35.645,35.156,47.852,7.812,1
48.34,33.691,39.551,23.926,29.785,1
-16.113,34.668,30.273,13.672,9.277,1
95.703,37.109,30.762,52.246,24.902,1
-32.715,35.156,27.832,12.695,76.172,1
66.895,28.809,35.645,47.852,35.645,1
22.949,35.645,37.109,10.254,16.602,1
90.332,38.574,36.133,54.688,69.824,1
2.441,38.086,38.086,18.066,49.316,1
91.797,31.25,29.785,43.945,60.547,1
99.121,36.133,29.297,59.57,47.363,1
-10.254,31.25,34.18,22.461,44.434,1
21.484,33.203,32.227,31.25,10.254,1
-6.348,35.156,27.832,8.789,22.461,1
93.75,28.809,33.691,53.711,68.359,1
-15.137,25.879,41.016,16.602,33.691,1
-20.02,38.086,38.574,6.836,-16.602,1
69.824,32.715,40.527,33.691,108.398,1
82.031,33.203,38.574,54.199,87.891,1
51.758,30.273,28.809,35.156,42.48,1
69.336,32.715,27.832,41.992,15.625,1
62.988,32.715,29.785,29.785,-4.883,1
-5.371,22.949,34.668,7.812,57.129,1
7.324,31.25,31.25,28.32,3.906,1
-25.879,32.715,34.18,-0.977,57.617,1
91.309,33.691,37.109,55.176,22.461,1
13.184,36.621,35.645,11.23,31.25,1
15.137,34.18,30.273,7.812,60.059,1
-11.719,38.574,36.621,20.02,15.625,1
-120.605,56.641,51.758,-92.773,84.473,1
148.438,18.066,7.812,125.977,-64.941,1
46.875,18.555,0.977,79.59,6.348,1
155.762,11.23,18.066,115.234,52.246,1
86.914,21.973,14.648,76.172,25.879,1
87.891,34.18,23.926,60.059,52.734,1
-12.207,25.879,32.715,16.602,30.273,1
-14.16,29.297,32.227,18.066,-12.695,1
87.891,34.18,31.738,47.852,26.855,1
52.246,34.18,33.203,36.133,46.387,1
8.789,33.203,35.156,22.949,6.348,1
-23.438,38.574,30.762,-2.441,39.062,1
34.668,39.062,35.156,20.02,-6.348,1
89.355,32.227,35.645,59.082,79.102,1
75.684,27.832,30.762,53.711,29.297,1
-17.09,28.809,36.621,-6.348,52.734,1
108.398,32.227,37.598,56.152,-15.625,1
58.594,34.18,37.598,37.109,23.926,1
4.883,35.156,36.621,23.438,43.945,1
52.246,36.621,33.691,22.949,9.277,1
53.711,35.645,33.203,37.109,43.457,1
91.309,28.32,34.18,62.012,-2.93,1
85.449,38.086,37.109,61.035,55.176,1
25.391,33.203,37.598,32.227,61.523,1
54.688,33.691,32.227,35.645,14.16,1
15.625,33.203,36.133,14.16,-5.371,1
75.684,36.621,32.715,50.781,25.391,1
82.52,34.668,34.668,59.082,41.504,1
-10.742,33.691,39.062,23.438,23.438,1
103.516,35.645,32.715,62.988,33.203,1
24.902,34.18,39.062,15.137,-1.953,1
63.965,33.691,38.574,32.227,7.324,1
-2.441,34.18,50.781,13.672,12.695,1
-25.879,34.668,36.133,2.441,1.953,1
22.949,34.18,33.691,36.133,43.457,1
23.926,32.715,23.926,27.832,73.73,1
14.16,30.273,33.691,10.742,22.949,1
82.031,29.297,37.598,60.547,-1.953,1
5.371,36.621,38.574,16.113,19.531,1
-32.227,40.527,34.668,4.883,58.105,1
-10.742,36.133,35.156,0.488,44.922,1
49.805,34.18,36.133,27.832,26.855,1
9.766,38.086,35.645,31.25,3.906,1
-15.137,38.086,37.598,1.465,-20.996,1
62.5,25.391,38.086,45.41,83.008,1
-27.344,35.645,37.109,-5.371,1.953,1
41.504,35.156,36.133,28.32,35.156,1
-20.508,36.133,38.574,-7.324,35.645,1
104.492,37.598,41.504,63.965,48.34,1
-32.227,31.738,34.668,-1.953,64.941,1
83.008,33.203,27.832,41.016,-2.441,1
84.473,34.18,36.621,63.477,19.043,1
-14.648,26.367,36.133,5.371,21.973,1
42.48,27.344,26.367,7.812,32.715,1
36.133,34.18,37.109,41.016,24.902,1
84.961,37.598,35.156,60.059,63.477,1
-1.953,33.691,40.039,30.762,-29.785,1
-1.465,34.668,37.109,-2.93,115.723,1
68.848,37.109,38.086,29.785,53.711,1
37.109,29.297,32.715,23.926,14.16,1
41.992,33.691,31.25,20.508,56.152,1
74.707,25.879,33.203,47.852,20.996,1
-35.645,32.227,32.715,-7.324,-17.09,1
46.875,33.203,33.203,41.504,-15.625,1
-3.418,32.227,29.785,3.906,47.852,1
77.148,32.715,33.203,57.129,24.414,1
-7.324,35.156,34.18,20.02,32.227,1
24.902,31.738,37.598,28.809,-18.066,1
-7.812,35.645,36.621,2.93,-9.766,1
56.641,32.715,34.668,28.809,-15.137,1
121.094,28.32,37.109,62.988,20.508,1
77.637,36.621,28.809,46.875,48.828,1
-26.367,33.691,32.715,-0.488,43.457,1
41.504,36.133,29.297,39.062,2.441,1
97.168,34.668,29.785,49.805,-4.395,1
91.309,35.156,31.25,56.152,-19.043,1
81.543,29.297,33.203,50.781,-17.578,1
-11.23,26.855,28.32,13.184,6.348,1
67.383,28.32,30.273,54.199,57.129,1
-11.719,31.738,34.668,4.883,-57.617,1
44.434,37.598,27.344,12.695,-19.043,1
20.02,31.738,34.18,16.113,32.715,1
11.23,31.738,35.156,5.859,22.949,1
-2.441,37.109,30.762,8.789,89.355,1
93.75,31.738,31.738,67.871,56.152,1
-13.672,34.668,35.645,10.742,41.504,1
80.078,33.691,35.645,51.758,37.598,1
-35.645,32.715,32.715,-3.418,20.02,1
67.871,33.691,33.203,41.016,12.207,1
-0.977,34.668,34.18,20.996,-26.367,1
16.602,36.621,41.504,26.367,11.719,1
92.285,35.156,33.203,47.363,26.855,1
-9.277,30.762,34.18,26.367,7.812,1
57.129,33.691,30.273,27.344,72.754,1
90.82,29.785,34.668,50.781,44.922,1
-18.066,27.344,35.645,11.719,8.301,1
94.238,31.25,34.668,45.41,13.672,1
95.703,34.668,34.18,58.105,21.484,1
-22.949,31.25,35.645,10.742,50.293,1
40.039,32.227,35.156,35.156,29.785,1
-2.93,31.738,32.715,8.789,25.879,1
-4.395,41.016,33.691,-0.488,31.25,1
75.195,36.621,33.691,53.711,38.086,1
-0.977,35.645,35.645,16.602,44.434,1
20.996,36.133,36.133,34.668,91.797,1
-34.668,32.227,33.691,6.836,85.449,1
97.168,33.203,33.203,55.176,14.648,1
81.543,34.18,31.738,39.062,53.223,1
29.785,41.016,30.273,34.668,4.883,1
-25.879,36.133,28.809,4.883,58.105,1
85.449,30.273,35.156,59.082,56.152,1
-21.973,31.25,32.715,3.906,6.348,1
19.531,30.762,34.668,31.738,-23.438,1
-24.902,34.668,35.645,5.371,61.523,1
83.984,33.691,31.738,47.363,39.062,1
101.562,33.203,37.598,58.105,33.691,1
-9.766,33.691,37.598,13.184,21.973,1
23.438,30.762,33.203,16.113,31.25,1
-5.859,39.062,38.574,12.695,-13.672,1
-26.367,34.18,39.551,-6.836,-39.062,1
50.781,32.715,36.621,24.414,65.43,1
-7.812,31.738,34.668,2.441,51.27,1
91.309,30.762,33.691,59.57,-5.859,1
4.883,30.273,32.227,17.09,-3.418,1
41.504,28.809,30.762,27.344,10.742,1
44.434,29.297,37.598,40.527,-37.598,1
-2.441,33.691,37.598,8.789,37.109,1
21.973,27.344,28.32,13.672,50.293,1
-6.836,36.133,35.645,7.812,46.875,1
63.965,31.25,29.785,36.621,66.895,1
0.488,28.32,38.086,6.836,12.207,1
-5.371,35.156,30.273,18.555,18.066,1
56.152,31.738,36.133,34.668,83.008,1
-21.484,30.273,37.598,3.418,20.996,1
50.293,29.785,36.133,47.852,54.199,1
5.859,33.691,37.598,18.066,42.48,1
20.508,31.738,32.227,31.738,58.594,1
82.031,30.273,35.645,51.27,94.238,1
-27.832,35.645,39.551,7.324,30.762,1
10.254,30.273,34.18,28.809,38.574,1
36.621,33.691,33.691,44.434,32.227,1
-11.23,32.715,30.762,0.977,8.301,1
70.801,29.785,31.25,37.598,34.18,1
49.805,33.691,32.715,31.25,91.797,1
42.969,33.691,29.785,25.391,20.996,1
33.691,29.297,30.762,39.062,36.621,1
-43.457,32.227,29.297,-0.488,0,1
18.066,32.227,37.109,16.113,11.719,1
92.285,29.297,32.227,47.852,54.688,1
69.336,33.691,25.879,29.297,21.484,1
-44.434,30.762,33.203,-4.883,15.625,1
24.414,28.809,32.715,9.277,-22.949,1
-18.555,35.156,33.691,-2.93,26.855,1
98.633,33.691,25.879,58.105,54.199,1
-29.297,25.879,30.273,-6.836,23.438,1
-12.695,37.109,41.504,6.836,25.391,1
86.914,32.227,35.645,41.992,12.207,1
-14.16,36.133,37.109,10.742,43.945,1
32.227,34.668,32.227,13.672,-9.277,1
80.078,28.809,34.18,54.199,18.555,1
63.965,32.227,37.109,38.086,63.965,1
78.125,34.668,35.645,55.664,66.406,1
-3.418,38.086,35.645,1.953,56.641,1
65.43,36.133,32.715,24.902,2.441,1
99.609,31.738,25.879,47.363,20.02,1
46.875,34.18,37.598,45.41,6.348,1
72.754,32.715,35.156,62.5,6.348,1
15.625,36.621,33.203,6.836,16.113,1
26.367,40.039,25.879,4.883,45.41,1
15.625,38.086,36.621,36.133,40.039,1
-20.508,37.109,36.621,11.23,-6.348,1
70.801,32.715,35.645,50.293,42.48,1
6.836,29.297,38.086,-1.465,-7.812,1
70.801,28.809,35.645,40.527,48.34,1
105.957,33.691,33.691,68.359,-13.672,1
92.285,31.25,34.18,55.664,78.125,1
7.324,36.133,35.645,10.254,11.719,1
33.691,32.715,32.227,27.832,24.902,1
21.973,31.25,34.18,13.672,11.719,1
95.703,36.133,32.227,54.688,89.844,1
38.086,34.668,31.25,16.602,-16.602,1
17.578,36.133,32.715,7.812,1.465,1
87.402,30.762,36.621,59.57,40.527,1
-5.859,32.227,37.109,17.578,13.184,1
14.648,28.32,36.621,31.25,-5.859,1
96.68,26.855,35.645,53.711,68.848,1
52.734,34.668,35.156,38.574,125,1
55.664,30.762,35.156,25.391,-0.488,1
38.574,37.109,36.621,41.016,19.043,1
85.938,30.762,31.738,43.457,-32.227,1
22.949,32.715,30.273,24.902,26.367,1
7.812,30.762,31.25,13.184,20.508,1
74.219,37.109,37.109,53.711,11.719,1
44.922,35.156,31.25,30.273,71.289,1
74.707,35.156,36.621,50.293,-5.371,1
8.301,33.203,35.645,28.809,48.34,1
41.992,35.156,38.574,40.527,38.574,1
101.074,35.156,37.598,59.57,19.043,1
-34.18,32.227,34.18,-5.371,-3.418,1
71.777,27.344,36.621,47.852,-19.043,1
46.387,27.832,30.762,22.461,55.176,1
94.238,27.344,32.715,56.152,-4.883,1
-4.883,29.785,35.645,5.859,34.668,1
-29.297,31.738,35.645,4.883,11.719,1
-16.113,31.25,38.086,9.277,69.824,1
83.008,29.785,38.574,66.406,47.852,1
-27.832,35.156,38.086,3.418,37.109,1
77.637,34.18,40.039,58.105,-30.762,1
90.82,31.738,34.18,62.988,28.32,1
92.285,33.691,36.133,66.406,95.215,1
-27.832,32.227,38.086,5.859,41.992,1
84.961,35.156,37.109,56.152,32.715,1
29.297,36.133,39.062,35.645,-10.254,1
-30.273,35.645,40.527,11.23,-6.348,1
76.172,33.691,36.133,53.711,23.438,1
-4.395,34.18,35.156,23.438,-26.855,1
-34.668,28.809,34.668,-4.883,15.625,1
38.086,32.227,32.227,27.344,52.246,1
13.672,33.203,30.762,18.066,22.949,1
-12.207,35.156,31.25,8.301,67.383,1
78.125,36.133,35.645,62.5,26.367,1
57.617,34.668,33.691,34.18,23.926,1
-28.809,32.227,35.156,-2.93,-4.883,1
87.402,35.645,30.762,55.664,17.09,1
-21.484,29.297,37.109,-14.16,-4.395,1
38.574,32.715,37.109,25.879,51.27,1
-24.902,35.156,36.133,6.348,25.391,1
31.738,33.203,33.691,33.203,13.184,1
94.727,26.367,34.668,65.918,27.344,1
18.066,29.785,36.621,16.602,19.043,1
47.363,33.203,32.227,41.016,3.906,1
-9.277,20.508,30.762,13.672,60.547,1
33.691,34.668,33.203,40.039,64.941,1
56.641,32.227,32.227,30.762,45.898,1
-31.25,31.25,35.645,7.812,-12.695,1
18.066,31.25,37.109,10.742,57.129,1
77.637,38.574,33.691,41.992,35.645,1
75.684,35.156,32.227,40.527,54.199,1
79.59,31.738,31.738,53.711,45.41,1
78.125,31.738,33.691,74.707,-31.738,1
75.684,32.227,35.156,47.852,6.348,1
88.379,30.273,35.156,58.105,39.062,1
0,34.668,33.203,19.531,63.477,1
-36.133,31.25,30.762,1.465,66.895,1
68.359,35.645,38.574,38.086,49.316,1
-22.461,34.18,34.18,4.395,37.109,1
93.75,36.621,30.273,45.41,-6.836,1
18.066,33.203,35.645,25.879,-6.348,1
-23.438,35.156,35.156,-6.348,16.113,1
81.543,36.621,35.645,35.645,31.25,1
71.777,35.156,35.645,47.363,-13.672,1
-9.277,31.25,31.738,15.137,104.004,1
100.098,30.762,37.109,62.5,37.109,1
53.223,30.273,36.133,19.531,33.203,1
-23.438,30.762,30.273,-1.953,73.242,1
-19.531,29.297,34.18,12.695,41.992,1
59.57,35.156,34.18,31.25,-7.324,1
4.883,34.18,37.598,23.926,12.695,1
68.848,30.273,32.715,44.434,53.711,1
-31.25,30.273,31.25,-1.465,42.48,1
57.129,30.762,36.621,39.062,11.23,1
29.297,32.227,39.062,25.391,34.668,1
17.09,32.227,33.691,6.348,19.531,1
75.195,32.715,35.156,51.27,-9.766,1
96.191,28.32,24.902,42.969,20.02,1
-26.367,33.203,33.203,5.859,70.312,1
-14.16,31.25,35.645,4.395,56.152,1
41.992,31.738,36.133,28.32,16.602,1
21.484,31.25,33.691,17.578,19.531,1
-9.277,30.762,32.715,10.254,0.488,1
33.203,33.203,31.738,35.156,38.086,1
-18.066,39.062,31.738,2.93,-2.441,1
36.133,36.133,26.855,18.066,-6.836,1
8.301,36.133,30.273,6.836,-15.137,1
62.5,36.133,27.832,36.133,11.719,1
54.688,29.785,33.203,51.758,9.766,1
75.195,28.809,33.691,44.434,9.766,1
34.18,33.203,29.785,20.996,-3.906,1
96.191,35.156,32.715,62.5,-26.855,1
-31.25,39.551,32.715,-0.488,44.922,1
85.938,35.645,29.785,48.828,18.066,1
9.277,35.645,36.621,30.762,57.129,1
95.215,36.621,33.203,61.035,14.648,1
-32.227,37.598,35.156,-0.977,15.137,1
0.977,34.668,41.504,30.273,29.297,1
73.242,35.645,32.227,35.645,12.207,1
83.008,26.855,29.785,56.641,96.68,1
-4.395,31.738,32.715,25.879,67.383,1
-24.902,27.832,33.203,5.859,-43.457,1
30.762,35.645,38.574,36.621,70.801,1
-31.738,32.227,37.598,2.441,5.371,1
-6.348,37.109,35.645,4.883,73.73,1
-9.766,33.691,35.645,19.531,4.883,1
88.379,36.621,27.832,61.523,38.574,1
-26.367,31.25,33.203,1.465,-0.488,1
-24.902,28.809,33.691,6.836,-9.766,1
3.906,31.738,39.551,31.738,36.621,1
-40.527,32.227,31.25,-7.812,12.695,1
-26.855,36.621,35.156,8.789,29.785,1
12.207,36.621,36.133,12.207,15.625,1
63.965,30.762,36.133,36.133,-36.621,1
-70.801,44.434,51.27,-41.992,-20.02,1
-32.227,62.5,46.875,-52.246,17.09,1
79.102,22.461,20.02,90.82,41.992,1
8.301,16.602,20.02,49.805,45.41,1
124.512,16.113,22.949,87.402,29.785,1
117.188,18.555,20.996,82.52,-7.812,1
9.277,20.996,27.832,22.949,51.758,1
54.688,17.09,31.738,55.176,30.273,1
25.391,22.949,28.32,41.016,-46.875,1
91.797,33.203,40.039,61.523,94.238,1
-17.578,30.762,38.086,12.207,19.043,1
26.367,29.297,36.621,40.527,41.992,1
83.984,27.344,33.691,55.664,77.637,1
-0.488,32.715,35.645,-3.418,-5.371,1
68.848,31.738,32.227,31.25,0.488,1
47.363,33.203,34.668,34.668,54.199,1
109.863,29.785,34.18,58.594,-1.953,1
0.977,32.715,36.621,9.766,-24.414,1
-12.695,27.344,30.762,2.441,1.465,1
10.742,29.785,32.227,22.949,-10.742,1
47.363,31.738,33.203,27.344,79.59,1
-15.137,31.25,35.645,20.508,15.625,1
-36.621,32.715,39.551,0.977,41.504,1
-6.836,33.691,36.133,17.578,27.832,1
35.645,36.621,36.133,24.902,18.555,1
10.742,32.715,33.691,23.926,21.484,1
-5.859,30.273,36.621,19.531,-0.488,1
41.504,30.273,32.715,17.578,-39.062,1
86.914,30.762,37.109,58.105,18.555,1
5.371,29.297,38.086,20.996,29.785,1
82.031,29.297,30.762,56.641,18.555,1
-24.902,31.738,37.109,3.418,64.453,1
106.934,33.691,34.18,55.664,22.949,1
25.879,35.645,30.273,20.508,5.371,1
110.352,34.18,33.691,74.219,43.457,1
-20.996,31.25,37.598,11.23,26.855,1
19.043,32.227,34.668,13.672,18.066,1
91.309,31.738,32.715,46.875,40.039,1
22.461,29.297,31.25,11.23,20.02,1
19.043,28.809,29.785,3.906,57.617,1
46.875,35.156,32.715,39.551,29.785,1
68.359,31.738,36.133,49.316,32.227,1
79.102,32.715,35.645,52.246,-16.113,1
15.625,36.133,36.133,28.809,-26.367,1
53.711,33.203,27.344,36.621,43.945,1
41.504,28.809,32.227,22.949,25.879,1
-26.855,35.645,33.691,-11.719,39.062,1
48.828,30.762,29.785,16.602,5.371,1
108.398,37.109,27.344,45.41,41.992,1
-7.324,39.062,35.156,11.23,-21.973,1
63.477,38.086,31.738,37.109,42.969,1
-1.953,36.621,33.691,12.207,35.156,1
58.105,24.902,27.832,48.34,-10.742,1
-29.297,36.133,31.738,4.883,19.531,1
23.926,34.668,35.645,23.438,29.297,1
84.473,28.809,32.227,64.941,-28.32,1
-33.691,30.273,38.574,13.184,-35.156,1
-10.742,28.809,36.621,13.184,-12.207,1
-13.672,31.738,32.227,12.207,39.551,1
-13.184,33.691,36.621,4.395,-20.02,1
82.52,23.926,35.156,62.988,25.879,1
92.285,38.086,33.691,52.734,2.441,1
-9.766,34.668,34.668,-2.441,65.43,1
92.285,32.715,36.621,50.293,44.922,1
83.984,36.133,36.621,52.734,73.242,1
-17.09,32.715,37.109,-0.488,25.391,1
18.066,34.18,32.715,21.973,28.809,1
-11.719,34.668,32.715,8.301,45.898,1
-8.301,33.691,30.762,-3.906,12.695,1
87.402,36.133,32.227,41.504,-1.953,1
-15.137,34.668,37.598,3.906,17.578,1
39.551,35.156,34.18,26.367,25.879,1
-32.227,31.25,32.227,4.883,-20.508,1
-1.465,36.621,29.297,17.09,5.371,1
-17.578,32.715,35.645,1.465,-8.789,1
22.949,34.668,38.086,12.207,-8.301,1
62.988,33.203,33.203,39.551,40.527,1
27.344,33.203,33.691,33.203,27.344,1
24.902,28.809,31.738,15.625,-46.875,1
11.719,32.715,37.109,11.23,14.648,1
46.387,33.203,35.156,49.316,19.043,1
74.707,30.273,31.738,45.41,7.812,1
18.066,32.715,24.414,13.184,33.691,1
-18.066,27.832,32.715,15.137,36.133,1
87.891,31.25,32.227,53.223,73.73,1
88.379,30.762,37.109,63.477,92.773,1
78.613,36.133,38.574,45.898,-6.836,1
-24.414,35.645,37.598,4.883,59.082,1
-0.977,36.621,31.25,1.465,-36.133,1
64.941,35.156,31.25,30.273,-46.387,1
34.668,36.133,35.156,44.922,-1.465,1
96.191,33.203,34.668,48.34,3.906,1
30.762,33.203,38.086,31.738,68.848,1
77.637,37.109,37.598,49.316,38.574,1
7.812,36.621,34.18,33.691,31.25,1
-29.785,34.18,28.32,0.977,57.617,1
69.824,33.691,33.691,50.781,101.562,1
4.395,32.715,31.738,24.414,42.969,1
-19.531,31.738,33.203,4.883,-29.297,1
83.496,35.645,34.18,58.105,69.824,1
78.613,34.18,37.598,57.129,0.977,1
81.055,35.645,37.109,53.711,1.465,1
-8.789,33.691,39.062,12.695,19.043,1
-20.996,31.25,36.133,0.977,-39.062,1
84.473,29.297,37.109,52.734,30.273,1
43.945,35.156,40.527,29.297,20.02,1
88.379,36.621,36.621,50.293,78.613,1
95.215,34.18,30.273,59.082,27.344,1
82.031,36.133,39.062,53.711,28.32,1
-26.855,31.25,37.598,10.742,54.199,1
7.324,36.621,37.598,17.578,7.324,1
84.473,29.297,33.691,56.641,63.477,1
8.301,32.715,33.691,25.391,2.93,1
-26.367,33.203,34.18,7.324,44.434,1
-27.344,31.738,39.062,12.695,-25.391,1
-21.484,35.645,34.18,6.836,-3.906,1
98.633,28.809,36.133,63.965,4.395,1
80.078,30.762,36.621,41.992,25.391,1
75.684,29.785,37.598,51.758,-13.672,1
35.156,30.762,39.062,33.203,9.277,1
-29.297,31.738,36.621,6.348,59.082,1
47.363,27.344,35.645,33.691,90.82,1
45.898,25.391,31.738,33.691,11.719,1
-8.789,35.645,33.691,6.348,101.074,1
-1.953,27.344,38.086,23.438,7.324,1
-19.531,30.273,36.621,5.859,20.996,1
63.965,31.25,35.156,46.875,85.449,1
28.809,34.668,36.133,22.461,13.672,1
65.918,28.809,35.156,56.152,79.102,1
-19.043,36.621,34.18,17.09,-12.207,1
66.895,32.227,26.855,29.785,12.207,1
105.469,31.25,25.879,61.523,7.324,1
104.004,33.203,34.668,60.547,7.324,1
51.758,29.785,34.18,53.223,20.508,1
82.52,29.297,39.551,68.359,66.406,1
60.547,32.715,36.133,61.035,77.148,1
25.391,32.227,35.645,38.086,25.879,1
-25.391,31.25,40.039,7.324,-0.488,1
44.922,29.785,37.109,33.691,-27.832,1
50.781,25.879,34.668,25.879,24.902,1
62.988,38.086,35.156,47.363,49.805,1
57.617,30.762,28.32,52.734,-25.391,1
-20.508,31.738,31.25,-5.371,0.488,1
-28.809,29.297,37.598,0,-40.039,1
86.914,38.574,31.25,51.27,65.43,1
99.609,36.133,35.645,53.711,58.594,1
94.727,33.691,32.715,53.223,114.258,1
62.012,35.156,34.18,46.387,-15.625,1
-11.23,28.32,38.086,25.879,-41.504,1
17.09,35.156,39.062,19.043,36.621,1
-22.461,35.645,40.039,-13.184,56.152,1
-60.547,39.551,45.41,-20.508,74.707,1
10.742,35.156,40.039,9.766,3.418,1
91.309,34.18,37.109,47.363,33.203,1
93.75,30.762,31.738,46.875,32.227,1
20.996,38.086,33.691,36.133,-5.371,1
38.086,29.297,37.109,45.41,76.172,1
-29.297,32.227,28.809,8.301,-14.648,1
-6.348,24.414,27.344,8.789,-4.883,1
-11.23,30.273,36.133,18.555,40.039,1
88.379,33.203,28.809,37.109,35.645,1
-26.855,34.18,26.855,-15.137,28.32,1
74.219,32.227,32.715,43.457,47.363,1
-4.395,32.227,32.227,29.785,49.805,1
-50.293,53.223,52.246,-18.066,28.32,1
-4.883,50.293,52.734,-39.062,-11.23,1
-139.16,69.336,80.078,-125.488,93.262,1
-71.777,67.871,68.359,-101.562,63.965,1
-117.188,59.57,75.195,-91.797,12.695,1
-12.695,48.34,62.988,-43.457,25.391,1
-65.918,41.016,50.293,-37.598,-10.254,1
110.84,23.438,24.902,77.637,-76.172,1
103.516,0.977,-1.953,124.023,33.203,1
200.195,10.254,-3.906,170.41,24.414,1
95.703,9.277,10.254,98.633,11.719,1
26.367,26.855,37.109,38.086,-5.859,1
-50.293,48.34,60.547,-55.176,-16.113,1
-143.066,60.547,76.172,-170.898,73.242,1
81.055,62.988,34.18,35.156,7.324,1
30.762,42.48,27.344,32.227,-9.277,1
75.684,26.367,7.812,104.004,1.953,1
105.957,3.906,-3.418,142.09,-41.016,1
206.055,-0.977,7.324,170.41,13.672,1
192.871,-0.977,6.348,177.734,-4.395,1
100.098,-2.93,6.348,133.789,9.766,1
81.543,3.418,16.602,103.027,1.465,1
125,19.531,28.32,88.867,91.309,1
4.883,28.809,29.785,33.691,22.949,1
-20.996,27.832,38.574,17.09,-23.438,1
-16.113,28.32,33.203,10.742,26.855,1
95.215,27.832,32.715,55.176,79.102,1
65.43,24.414,35.645,56.152,78.613,1
108.398,32.227,33.203,71.289,27.832,1
65.918,26.367,32.715,49.805,55.664,1
37.109,34.18,37.598,40.527,6.348,1
56.152,32.715,31.738,48.34,66.406,1
-5.371,35.156,30.273,18.555,37.109,1
-22.949,28.32,44.434,6.348,29.785,1
54.688,29.297,38.086,28.32,-35.645,1
83.496,31.738,34.18,65.918,68.359,1
-1.953,37.109,33.203,20.508,-23.926,1
91.797,36.133,36.133,51.27,99.609,1
84.961,29.785,36.133,59.57,-11.719,1
15.625,35.645,31.738,27.832,20.02,1
-33.203,32.227,34.668,-6.348,60.547,1
-13.184,31.738,34.18,6.836,19.531,1
75.195,34.668,37.598,45.41,72.754,1
-24.414,34.18,34.668,11.23,13.184,1
68.848,30.762,37.598,50.781,8.789,1
101.074,29.297,37.109,64.941,34.18,1
20.508,31.738,30.273,28.32,83.984,1
-29.785,30.762,29.785,-6.836,31.738,1
-33.691,33.203,31.25,11.23,12.207,1
84.473,27.832,29.297,55.176,47.852,1
81.055,31.738,30.762,41.992,-2.93,1
46.875,36.133,34.18,29.297,68.359,1
69.336,29.297,39.551,61.035,-1.953,1
-31.25,27.832,38.574,3.906,30.273,1
93.75,28.32,35.645,53.711,41.992,1
-30.762,26.855,37.598,-8.789,-7.812,1
92.773,29.785,35.645,50.293,-20.02,1
-30.762,36.621,36.621,11.719,14.16,1
64.453,35.645,38.574,32.227,36.621,1
40.527,31.738,38.086,28.809,55.664,1
0.977,25.391,42.48,20.996,-36.133,1
40.527,35.156,36.621,40.527,34.668,1
65.43,32.715,26.367,45.41,43.945,1
89.844,37.109,33.203,47.363,55.176,1
98.145,32.227,34.668,54.199,49.316,1
-10.742,31.25,36.621,11.23,-30.273,1
-15.137,31.738,35.156,10.254,45.898,1
-30.273,33.691,36.621,3.418,29.785,1
32.715,31.25,29.785,21.484,-24.902,1
14.648,31.738,33.203,12.207,48.34,1
-18.555,33.691,35.156,5.371,-15.625,1
6.836,33.691,35.645,19.043,-6.836,1
94.727,30.273,36.133,59.082,32.715,1
82.52,34.18,36.133,42.969,-5.859,1
65.918,39.551,35.156,47.852,-76.66,1
11.719,27.832,36.133,8.301,56.641,1
